url,status,sales_count,ratings_count,price,fetched_at,currency,is_pwyw,pwyw_suggested,product_name,seller,note
https://icudoctor.gumroad.com/l/sblhe,disclosed,4588,45,50.00,2026-08-26T16:25:36.533026+00:00,usd,no,,ICU Pocket Notes ,icudoctor,
https://itsrinzy.gumroad.com/l/mhalpt,disclosed,86,11,2.00,2026-08-26T16:25:41.201925+00:00,usd,yes,5.00,Earring bundle,itsrinzy,
https://itsroshi.gumroad.com/l/ComfyHoodie,disclosed,382,7,4.99,2026-08-26T16:25:46.521985+00:00,usd,yes,5.00,Comfy Male Hoodie ,itsroshi,
https://ittaimanero.gumroad.com/l/TheComicToolkitforProcreate,disclosed,2908,107,29.00,2026-08-26T16:25:51.540986+00:00,usd,yes,29.00,The Comic Toolkit for Procreate,ittaimanero,
https://ittaimanero.gumroad.com/l/ThePixelArtExperience,disclosed,6461,144,24.00,2026-08-26T16:25:56.125614+00:00,usd,yes,,The Pixel Art Experience Brush Set for Procreate,ittaimanero,
https://ittaimanero.gumroad.com/l/ThickPaintforProcreate,disclosed,3832,178,20.00,2026-08-26T16:26:01.419638+00:00,usd,yes,20.00,Thick Paint: An Oil Painting Brush Set for Procreate,ittaimanero,
https://izuanbakar.gumroad.com/l/pgrs1,disclosed,1001,12,0.00,2026-08-26T16:26:09.751866+00:00,eur,no,,ETS2 TM Scania PGRS (SCS & Eugene) + FREE Trailers - Multicolor Skin Pack (Paintjob only),izuanbakar,
https://jakewenonah.gumroad.com/l/mpxlu,disclosed,123,2,29.00,2026-08-26T16:26:14.591036+00:00,usd,no,,Start a Bookkeeping Business - How to Build One That Pays You Well and Leaves You Alone,jakewenonah,
https://jeromestephan.gumroad.com/l/TexToMatO,disclosed,931,16,0.00,2026-08-26T16:26:19.430715+00:00,eur,yes,10.00,TexToMatO: C4D über texture importer,jeromestephan,
https://jhanhky.gumroad.com/l/hockeytactics2026,disclosed,817,40,35.00,2026-08-26T16:26:24.489723+00:00,usd,no,,Hockey Tactics 2026 (Ebook),jhanhky,
https://kasuallykhaotic.gumroad.com/l/uxpip,disclosed,337,21,0.00,2026-08-26T16:26:29.194431+00:00,usd,yes,,Free Heart Locket Collar,kasuallykhaotic,
https://kazulie.gumroad.com/l/Lumistera_poncho_sweater,disclosed,226,12,10.00,2026-08-26T16:26:33.787270+00:00,usd,yes,,Lumistera sweater poncho,kazulie,
https://keplercafe.gumroad.com/l/ddpro,disclosed,994,21,20.00,2026-08-26T16:26:38.565392+00:00,usd,no,,DockDoor Pro,keplercafe,
https://kevmg17.gumroad.com/l/Comfy_Onesie_for_the_Minizear_and_Chibi_Mini_Novabeast,disclosed,39,3,20.00,2026-08-26T16:26:43.332234+00:00,cad,yes,,Comfy Onesie for the Minizear and Chibi Mini Novabeast (+ A Shark Version!) (+ Furality a themed skin!),kevmg17,
https://kicktools.gumroad.com/l/kicktools-premium,disclosed,51,18,0.00,2026-08-26T16:26:47.916810+00:00,usd,no,,Kicktools Premium Membership,kicktools,
https://kkovalenko.gumroad.com/l/thegriddecktemplate,disclosed,232,5,49.00,2026-08-26T16:26:52.669230+00:00,usd,no,,🏁 The Grid Deck Presentation System Figma & Figma Slides,kkovalenko,
https://ksami.gumroad.com/l/QRemeshify,disclosed,85640,393,0.00,2026-08-26T16:26:57.302446+00:00,sgd,yes,5.00,QRemeshify,ksami,
https://kylanjuhl.gumroad.com/l/DinoTail,disclosed,8,1,5000.00,2026-08-26T16:27:02.269655+00:00,usd,no,,Dino Tail,kylanjuhl,
https://kylanjuhl.gumroad.com/l/MermaidFluffyTail,disclosed,6,1,5000.00,2026-08-26T16:27:07.327140+00:00,usd,no,,Mermaid Fluffy Tail,kylanjuhl,
https://kylanjuhl.gumroad.com/l/NightFuryTail,disclosed,8,1,5000.00,2026-08-26T16:27:11.986098+00:00,usd,no,,Night Fury Tail,kylanjuhl,
https://lastbarprep.gumroad.com/l/J26HomestretchRescue,disclosed,180,2,199.99,2026-08-26T16:27:17.043234+00:00,usd,no,,July 2026 FULL BAR PREP SYSTEM:  Last Minute Bar Exam Rescue: The Homestretch System,lastbarprep,
https://leonidaltman.gumroad.com/l/light-wrangler-blender-addon,disclosed,717,51,29.00,2026-08-26T16:27:22.884187+00:00,usd,no,,Light Wrangler: Best Blender Lighting Add-On,leonidaltman,
https://lexvii.gumroad.com/l/RaruhTailLight,disclosed,71,6,10.00,2026-08-26T16:27:27.727270+00:00,eur,no,,Raruh Tail Light,lexvii,
https://lexvii.gumroad.com/l/RunaTailLight,disclosed,43,2,10.00,2026-08-26T16:27:33.299314+00:00,eur,no,,Runa Tail Light,lexvii,
https://lifemathmoney.gumroad.com/l/TwitterGuide,disclosed,8044,497,297.00,2026-08-26T16:27:37.945189+00:00,usd,no,,The Art of X: Build a Business That Makes You $100/Day (VERSION 38: UPDATED JULY 2026),lifemathmoney,
https://liindy.gumroad.com/l/UltraSaber,disclosed,469,19,17.00,2026-08-26T16:27:44.587245+00:00,usd,no,,Ultra Photon Saber/Blade (VRCHAT + Quest),liindy,
https://liveworkflowtools.gumroad.com/l/autotrackcolors,disclosed,3618,68,14.00,2026-08-26T16:27:49.574997+00:00,usd,no,,Auto Track Colors,liveworkflowtools,
https://loafevr.gumroad.com/l/croctail,disclosed,34,3,5.00,2026-08-26T16:27:54.259544+00:00,usd,no,,Croc Tail - VR Avatar Asset,loafevr,
https://logopackage.gumroad.com/l/logoPackageExpress3,disclosed,6090,115,149.00,2026-08-26T16:27:59.729175+00:00,usd,no,,Logo Package Express 3.0,logopackage,
https://lunararray.gumroad.com/l/Goobastera,disclosed,1656,37,25.00,2026-08-26T16:28:04.031676+00:00,usd,yes,,Goobastera Base-Edit (Lumistera Original Model),lunararray,
https://luvvisuals.gumroad.com/l/LUTPACK,disclosed,3674,36,29.00,2026-08-26T16:28:08.673377+00:00,usd,no,,FILM LUTS V1,luvvisuals,
https://luxaeterna.gumroad.com/l/yqmtxy,disclosed,69,2,7.00,2026-08-26T16:28:13.299807+00:00,usd,yes,,VRChat Keyblade Project,luxaeterna,
https://marseilleobj.gumroad.com/l/Pendant,disclosed,4,1,35.00,2026-08-26T16:28:18.174501+00:00,usd,no,,Dungeons & Dragons Aventurer's Pendant,marseilleobj,
https://metalgod.gumroad.com/l/CYBERCLOTHES,disclosed,262,17,20.00,2026-08-26T16:28:23.278296+00:00,usd,no,,Samurai Tech (VRChat Cyberpunk outfit),metalgod,
https://mgulifes.gumroad.com/l/botanicasfx,disclosed,3355,132,0.00,2026-08-26T16:28:28.401423+00:00,usd,no,,Botanica ☘️,mgulifes,
https://miccoli3d.gumroad.com/l/MergeMaster,disclosed,138,4,60.00,2026-08-26T16:28:33.751961+00:00,usd,no,,Merge Master - Blender addon ,miccoli3d,
https://michaelxnore.gumroad.com/l/VulperSkull,disclosed,400,4,0.00,2026-08-26T16:28:38.355266+00:00,usd,yes,1.00,Vulper Skull,michaelxnore,
https://michaelxnore.gumroad.com/l/fishtailvulper,disclosed,503,10,0.00,2026-08-26T16:28:42.833268+00:00,usd,yes,5.00,Fish Tail for Vulper,michaelxnore,
https://mimiiu.gumroad.com/l/ARYIA,disclosed,603,72,35.00,2026-08-26T16:28:47.699054+00:00,usd,yes,,Aryia (PC/VRCFT),mimiiu,
https://missehy.gumroad.com/l/scqpqe,disclosed,140,6,8.00,2026-08-26T16:28:52.469996+00:00,eur,yes,10.00,Jacket,missehy,
https://moalsarafandi.gumroad.com/l/ngo-finance,disclosed,58,3,0.00,2026-08-26T16:28:57.193960+00:00,usd,no,,NGO Finance in Practice: The Professional Excel Toolkit,moalsarafandi,
https://mochidoesvr.gumroad.com/l/gothset,disclosed,382,17,10.00,2026-08-26T16:29:02.129557+00:00,usd,yes,12.00,Goth Outfit [Ashbeast + Novabeast] (v1.2),mochidoesvr,
https://mochidoesvr.gumroad.com/l/novabaggyoutfit,disclosed,606,14,10.00,2026-08-26T16:29:06.710375+00:00,usd,yes,12.00,Baggy Outfit [Novabeast] (v1.2),mochidoesvr,
https://mochidoesvr.gumroad.com/l/novastreetwear,disclosed,317,11,10.00,2026-08-26T16:29:11.591896+00:00,usd,yes,12.00,Streetwear Set for Novabeast (v1.2),mochidoesvr,
https://mochidoesvr.gumroad.com/l/novatechwearsuit,disclosed,105,6,10.00,2026-08-26T16:29:16.200750+00:00,usd,yes,12.00,Techwear Suit [Novabeast],mochidoesvr,
https://motherlyra.gumroad.com/l/homemadewings,disclosed,23,1,10.00,2026-08-26T16:29:20.913464+00:00,usd,yes,,Homemade Wings: VRChat Asset,motherlyra,
https://motionbytrong.gumroad.com/l/cloooner,disclosed,483,27,0.00,2026-08-26T16:29:26.324106+00:00,usd,yes,0.00,Cloooner - Ae Cloner Tool That’s Actually Simple!,motionbytrong,
https://moversodyssey.gumroad.com/l/jumprope,disclosed,1162,16,15.00,2026-08-26T16:29:31.346892+00:00,usd,no,,Mover's Odyssey Jump Rope Guide,moversodyssey,
https://mrkehel.gumroad.com/l/PJtSK,disclosed,165,134,0.00,2026-08-26T16:29:36.267368+00:00,usd,no,,Mrkehel domains ,mrkehel,
https://namecode.gumroad.com/l/boosters1,disclosed,228,114,111.00,2026-08-26T16:29:40.836236+00:00,usd,no,,WARNING: Use This Before ANY Morphic Field – 800% Faster Results (Booster LIMITED Access) ,namecode,
https://nanciwr.gumroad.com/l/Yveltal_Horns,disclosed,15,1,5000.00,2026-08-26T16:29:46.079418+00:00,usd,yes,,Yveltal Horns for Hobkin (VRChat),nanciwr,
https://nelebogaerts.gumroad.com/l/bxwla,disclosed,675,393,34.00,2026-08-26T16:29:50.795056+00:00,eur,yes,,Lightroom Analog Preset Pack,nelebogaerts,
https://niccofx.gumroad.com/l/blueprint,disclosed,278,20,97.00,2026-08-26T16:29:55.812345+00:00,usd,no,,The Ultimate Complete Trading A-Z V2 — 250 Chapters | From Zero to Funded,niccofx,
https://nicolecrowell.gumroad.com/l/mastercourse,disclosed,104,20,997.00,2026-08-26T16:30:00.697016+00:00,usd,no,,Creative Strategy Master Course 🧠 By: Nicole Crowell,nicolecrowell,
https://nmangaming.gumroad.com/l/NmanGaming,disclosed,36,35,0.00,2026-08-26T16:30:05.829543+00:00,usd,no,,First Person Life: Battle Pass,nmangaming,
https://noahnuebling.gumroad.com/l/mmfinappusd,disclosed,46710,1230,2.99,2026-08-26T16:30:10.904304+00:00,usd,no,,Mac Mouse Fix,noahnuebling,
https://nobraintools.gumroad.com/l/rcafa,not_disclosed,,64,0.00,2026-08-26T16:30:15.904557+00:00,cad,no,,Maya Groomer's Tool,nobraintools,seller does not publish the unit count
https://novacitizen.gumroad.com/l/inflatablebobbletail,disclosed,2,1,10.00,2026-08-26T16:30:20.878858+00:00,usd,no,,Inflatable Toy Tail -[Vrchat],novacitizen,
https://nurseprofessornp.gumroad.com/l/nomxi,disclosed,999,11,50.00,2026-08-26T16:30:25.691259+00:00,usd,no,,NP Study Bundle,nurseprofessornp,
https://oceanofyoon.gumroad.com/l/Seayun,disclosed,3806,120,12.00,2026-08-26T16:30:31.293680+00:00,usd,no,,HAEYOON Portrait brush set (8) for Procreate,oceanofyoon,
https://ocuuda.gumroad.com/l/moeanime,disclosed,50,6,10.00,2026-08-26T16:30:36.026023+00:00,usd,yes,,"VrChat MMD ""Moe 2000s"" Anime Head Mesh (.VRM, .FBX, and .PMX)",ocuuda,
https://olguioo.gumroad.com/l/ePRmE,disclosed,3846,187,15.00,2026-08-26T16:30:41.132612+00:00,usd,no,,Procreate Pack VOL.3 | Markers & Pencil colors,olguioo,
https://ottoarney.gumroad.com/l/xfuksv,disclosed,1951,25,15.00,2026-08-26T16:30:45.863967+00:00,usd,no,,Football Photography Preset Pack | NEW SKOOL,ottoarney,
https://outlyning.gumroad.com/l/THEVAULT,disclosed,51,5,50.00,2026-08-26T16:30:51.117404+00:00,usd,no,,THE OUTLYNING VAULT  |  ULTIMATE PSD BUNDLE ,outlyning,
https://overpower.gumroad.com/l/rzmlv,disclosed,6306,164,5.00,2026-08-26T16:30:56.010662+00:00,eur,yes,8.00,Segra Ultimat V1.7.9 + OPCORE (temporary),overpower,
https://peakdreamsstudio.gumroad.com/l/ornament_generator,disclosed,263,8,12.50,2026-08-26T16:31:01.203036+00:00,usd,no,,Blender Ornament Generator v1.2.0,peakdreamsstudio,
https://perfectodoart.gumroad.com/l/SummerOutfitNovabeast,disclosed,90,1,0.00,2026-08-26T16:31:06.324770+00:00,usd,yes,,Summer Outfit For Novabeast 1.2 | VRChat Clothing ,perfectodoart,
https://ph13labs.gumroad.com/l/camerafx,disclosed,401,5,80.00,2026-08-26T16:31:10.963368+00:00,usd,no,,Resolume Camera Effects,ph13labs,
https://phasecaldera.gumroad.com/l/CXCTech,disclosed,425,15,15.00,2026-08-26T16:31:15.511551+00:00,usd,no,,CXC Techwear Outfit,phasecaldera,
https://physiquehub.gumroad.com/l/over-40-blueprint,disclosed,265,6,19.00,2026-08-26T16:31:19.833414+00:00,usd,no,,Physique Hub Over-40 Blueprint,physiquehub,
https://polygoniq.gumroad.com/l/botaniq-trees,disclosed,16185,220,2.00,2026-08-26T16:31:25.089437+00:00,usd,no,,Tree Library Botaniq Trees+Plants,polygoniq,
https://promptgeek.gumroad.com/l/renderzerostudio,disclosed,2226,112,39.99,2026-08-26T16:31:30.158517+00:00,usd,no,,RenderZero Studio — AI Image & Video Generation (Lifetime),promptgeek,
https://purxles.gumroad.com/l/ailvho,disclosed,53,4,1.50,2026-08-26T16:31:35.005671+00:00,usd,yes,1.50,Sling Kini (Celeste),purxles,
https://quentindanblon.gumroad.com/l/fh6-forza-horizon-6-overlay-and-tuning,disclosed,607,8,2.99,2026-08-26T16:31:40.124522+00:00,eur,yes,9.99,Horizon Labs - Telemetry & tuning companion,quentindanblon,
https://reava.gumroad.com/l/CHIRP_Collars,disclosed,2013,63,6.00,2026-08-26T16:31:45.054566+00:00,eur,yes,8.00,CHIRP Collar Megapack (+ OSC Leash & Bracelets + Pride Pack),reava,
https://rezilloryker.gumroad.com/l/Furyon,disclosed,423,23,40.00,2026-08-26T16:31:50.119828+00:00,usd,yes,,Furyon,rezilloryker,
https://rogers1906.gumroad.com/l/fcxjqn,disclosed,260,9,0.00,2026-08-26T16:31:54.887330+00:00,usd,no,,RED-E Society,rogers1906,
https://ryankingart.gumroad.com/l/ultimate-materials,disclosed,950,63,75.00,2026-08-26T16:32:00.493217+00:00,usd,yes,75.00,Ultimate Blender Procedural Material Pack,ryankingart,
https://sainthelenastudio.gumroad.com/l/paperarchive,disclosed,1379,27,20.00,2026-08-26T16:32:05.601141+00:00,eur,no,,Paper Archive – Readymag Portfolio Template,sainthelenastudio,
https://salmaanmohamed.gumroad.com/l/aivisualization,disclosed,112,3,109.00,2026-08-26T16:32:10.570416+00:00,usd,no,,AI Visualization Mastery ,salmaanmohamed,
https://samtato.gumroad.com/l/CondensationRig,disclosed,369,9,79.00,2026-08-26T16:32:15.313007+00:00,usd,no,,X-Particles Animated Condensation Rig,samtato,
https://saxotracks.gumroad.com/l/ItaloRemixVol2,disclosed,109,2,22.00,2026-08-26T16:32:19.658230+00:00,eur,no,,Italo Remix Vol.2,saxotracks,
https://saxotracks.gumroad.com/l/LatinRemix,disclosed,359,3,22.00,2026-08-26T16:32:24.074976+00:00,eur,no,,Latin Remix,saxotracks,
https://saxotracks.gumroad.com/l/LatinRemixVol2,disclosed,265,4,22.00,2026-08-26T16:32:29.024366+00:00,eur,no,,Latin Remix Vol.2,saxotracks,
https://saxotracks.gumroad.com/l/agqnyk,disclosed,379,6,22.00,2026-08-26T16:32:34.048302+00:00,eur,no,,Dance Remix,saxotracks,
https://saxotracks.gumroad.com/l/fbvxol,disclosed,261,4,22.00,2026-08-26T16:32:38.853258+00:00,eur,no,,Italo Remix,saxotracks,
https://saxotracks.gumroad.com/l/fpbpl,disclosed,203,2,22.00,2026-08-26T16:32:43.118172+00:00,eur,no,,Pop Remix,saxotracks,
https://saxotracks.gumroad.com/l/pfrla,disclosed,212,2,22.00,2026-08-26T16:32:47.539377+00:00,eur,no,,Dance Remix Vol. 2,saxotracks,
https://saxotracks.gumroad.com/l/tejsk,disclosed,180,3,22.00,2026-08-26T16:32:52.171274+00:00,eur,no,,'80s Remix,saxotracks,
https://silbyaws.gumroad.com/l/CasualSportyOutfit,disclosed,149,4,10.00,2026-08-26T16:32:56.890169+00:00,usd,yes,,Casual Sporty outfit,silbyaws,
https://silbyaws.gumroad.com/l/CasualSweatpants,disclosed,38,1,5.00,2026-08-26T16:33:01.454729+00:00,usd,yes,,Casual sweatpants (10 bases),silbyaws,
https://simplemarketmetrics.gumroad.com/l/bagfmp,disclosed,893,27,499.00,2026-08-26T16:33:06.434179+00:00,usd,no,,Wave Runner [ Entry Management System],simplemarketmetrics,
